Mar 24 17:32:17 raspberrypi seqgen2x: START High Rate Sequencer @ sec=0, msec=474
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 434 @ sec=7, msec=764
Mar 24 17:32:24 raspberrypi seqgen2x: Frame Sampler release 217 @ sec=7, msec=764
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 435 @ sec=7, msec=781
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 436 @ sec=7, msec=797
Mar 24 17:32:24 raspberrypi seqgen2x: Frame Sampler release 218 @ sec=7, msec=797
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 437 @ sec=7, msec=814
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 438 @ sec=7, msec=831
Mar 24 17:32:24 raspberrypi seqgen2x: Frame Sampler release 219 @ sec=7, msec=831
Mar 24 17:32:24 raspberrypi seqgen2x: Time-stamp with Image Analysis release 73 @ sec=7, msec=831
Mar 24 17:32:24 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 73 @ sec=7, msec=831
Mar 24 17:32:24 raspberrypi seqgen2x: Time-stamp Image Save to File release 73 @ sec=7, msec=831
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 439 @ sec=7, msec=848
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 440 @ sec=7, msec=864
Mar 24 17:32:24 raspberrypi seqgen2x: Frame Sampler release 220 @ sec=7, msec=865
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 441 @ sec=7, msec=881
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 442 @ sec=7, msec=898
Mar 24 17:32:24 raspberrypi seqgen2x: Frame Sampler release 221 @ sec=7, msec=898
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 443 @ sec=7, msec=915
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 444 @ sec=7, msec=932
Mar 24 17:32:24 raspberrypi seqgen2x: Time-stamp with Image Analysis release 74 @ sec=7, msec=932
Mar 24 17:32:24 raspberrypi seqgen2x: Frame Sampler release 222 @ sec=7, msec=932
Mar 24 17:32:24 raspberrypi seqgen2x: Time-stamp Image Save to File release 74 @ sec=7, msec=932
Mar 24 17:32:24 raspberrypi seqgen2x: Processed Image Save to File release 37 @ sec=7, msec=932
Mar 24 17:32:24 raspberrypi seqgen2x: Difference Image Proc release 37 @ sec=7, msec=932
Mar 24 17:32:24 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 74 @ sec=7, msec=932
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 445 @ sec=7, msec=948
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 446 @ sec=7, msec=965
Mar 24 17:32:24 raspberrypi seqgen2x: Frame Sampler release 223 @ sec=7, msec=965
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 447 @ sec=7, msec=982
Mar 24 17:32:24 raspberrypi seqgen2x: Sequencer cycle 448 @ sec=7, msec=999
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 224 @ sec=7, msec=999
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 449 @ sec=8, msec=16
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 450 @ sec=8, msec=32
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 225 @ sec=8, msec=32
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 75 @ sec=8, msec=32
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 75 @ sec=8, msec=32
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 75 @ sec=8, msec=32
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 451 @ sec=8, msec=49
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 452 @ sec=8, msec=66
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 226 @ sec=8, msec=66
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 453 @ sec=8, msec=83
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 454 @ sec=8, msec=99
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 227 @ sec=8, msec=100
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 455 @ sec=8, msec=116
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 456 @ sec=8, msec=133
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 76 @ sec=8, msec=133
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 76 @ sec=8, msec=133
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 76 @ sec=8, msec=133
Mar 24 17:32:25 raspberrypi seqgen2x: Processed Image Save to File release 38 @ sec=8, msec=133
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 228 @ sec=8, msec=133
Mar 24 17:32:25 raspberrypi seqgen2x: Difference Image Proc release 38 @ sec=8, msec=133
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 457 @ sec=8, msec=150
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 458 @ sec=8, msec=167
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 229 @ sec=8, msec=167
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 459 @ sec=8, msec=183
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 460 @ sec=8, msec=200
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 230 @ sec=8, msec=200
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 461 @ sec=8, msec=217
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 462 @ sec=8, msec=234
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 231 @ sec=8, msec=234
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 77 @ sec=8, msec=234
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 77 @ sec=8, msec=234
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 77 @ sec=8, msec=234
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 463 @ sec=8, msec=251
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 464 @ sec=8, msec=267
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 232 @ sec=8, msec=267
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 465 @ sec=8, msec=284
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 466 @ sec=8, msec=301
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 233 @ sec=8, msec=301
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 467 @ sec=8, msec=318
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 468 @ sec=8, msec=334
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 234 @ sec=8, msec=335
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 78 @ sec=8, msec=335
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 78 @ sec=8, msec=335
Mar 24 17:32:25 raspberrypi seqgen2x: Difference Image Proc release 39 @ sec=8, msec=335
Mar 24 17:32:25 raspberrypi seqgen2x: Processed Image Save to File release 39 @ sec=8, msec=335
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 78 @ sec=8, msec=335
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 469 @ sec=8, msec=351
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 470 @ sec=8, msec=368
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 235 @ sec=8, msec=368
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 471 @ sec=8, msec=385
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 472 @ sec=8, msec=402
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 236 @ sec=8, msec=402
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 473 @ sec=8, msec=418
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 474 @ sec=8, msec=435
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 237 @ sec=8, msec=435
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 79 @ sec=8, msec=435
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 79 @ sec=8, msec=435
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 79 @ sec=8, msec=435
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 475 @ sec=8, msec=452
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 476 @ sec=8, msec=469
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 238 @ sec=8, msec=469
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 477 @ sec=8, msec=486
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 478 @ sec=8, msec=502
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 239 @ sec=8, msec=502
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 479 @ sec=8, msec=519
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 480 @ sec=8, msec=536
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 80 @ sec=8, msec=536
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 240 @ sec=8, msec=536
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 80 @ sec=8, msec=536
Mar 24 17:32:25 raspberrypi seqgen2x: Difference Image Proc release 40 @ sec=8, msec=536
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 80 @ sec=8, msec=536
Mar 24 17:32:25 raspberrypi seqgen2x: Processed Image Save to File release 40 @ sec=8, msec=536
Mar 24 17:32:25 raspberrypi seqgen2x: 1 Sec Tick Debug release 8 @ sec=8, msec=536
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 481 @ sec=8, msec=553
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 482 @ sec=8, msec=570
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 241 @ sec=8, msec=570
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 483 @ sec=8, msec=586
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 484 @ sec=8, msec=603
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 242 @ sec=8, msec=603
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 485 @ sec=8, msec=620
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 486 @ sec=8, msec=637
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 243 @ sec=8, msec=637
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 81 @ sec=8, msec=637
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 81 @ sec=8, msec=637
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 81 @ sec=8, msec=637
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 487 @ sec=8, msec=653
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 488 @ sec=8, msec=670
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 244 @ sec=8, msec=670
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 489 @ sec=8, msec=687
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 490 @ sec=8, msec=704
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 245 @ sec=8, msec=704
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 491 @ sec=8, msec=721
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 492 @ sec=8, msec=737
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 246 @ sec=8, msec=737
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 82 @ sec=8, msec=737
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 82 @ sec=8, msec=737
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 82 @ sec=8, msec=737
Mar 24 17:32:25 raspberrypi seqgen2x: Processed Image Save to File release 41 @ sec=8, msec=738
Mar 24 17:32:25 raspberrypi seqgen2x: Difference Image Proc release 41 @ sec=8, msec=737
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 493 @ sec=8, msec=754
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 494 @ sec=8, msec=771
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 247 @ sec=8, msec=771
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 495 @ sec=8, msec=788
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 496 @ sec=8, msec=804
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 248 @ sec=8, msec=805
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 497 @ sec=8, msec=821
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 498 @ sec=8, msec=838
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 249 @ sec=8, msec=838
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 83 @ sec=8, msec=838
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 83 @ sec=8, msec=838
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 83 @ sec=8, msec=838
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 499 @ sec=8, msec=855
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 500 @ sec=8, msec=872
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 250 @ sec=8, msec=872
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 501 @ sec=8, msec=888
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 502 @ sec=8, msec=905
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 251 @ sec=8, msec=905
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 503 @ sec=8, msec=922
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 504 @ sec=8, msec=939
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp with Image Analysis release 84 @ sec=8, msec=939
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 252 @ sec=8, msec=939
Mar 24 17:32:25 raspberrypi seqgen2x: Difference Image Proc release 42 @ sec=8, msec=939
Mar 24 17:32:25 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 84 @ sec=8, msec=939
Mar 24 17:32:25 raspberrypi seqgen2x: Processed Image Save to File release 42 @ sec=8, msec=939
Mar 24 17:32:25 raspberrypi seqgen2x: Time-stamp Image Save to File release 84 @ sec=8, msec=939
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 505 @ sec=8, msec=956
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 506 @ sec=8, msec=972
Mar 24 17:32:25 raspberrypi seqgen2x: Frame Sampler release 253 @ sec=8, msec=973
Mar 24 17:32:25 raspberrypi seqgen2x: Sequencer cycle 507 @ sec=8, msec=989
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 508 @ sec=9, msec=6
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 254 @ sec=9, msec=6
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 509 @ sec=9, msec=23
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 510 @ sec=9, msec=40
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 255 @ sec=9, msec=40
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 85 @ sec=9, msec=40
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 85 @ sec=9, msec=40
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 85 @ sec=9, msec=40
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 511 @ sec=9, msec=56
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 512 @ sec=9, msec=73
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 256 @ sec=9, msec=73
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 513 @ sec=9, msec=90
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 514 @ sec=9, msec=107
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 257 @ sec=9, msec=107
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 515 @ sec=9, msec=123
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 516 @ sec=9, msec=140
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 86 @ sec=9, msec=140
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 258 @ sec=9, msec=140
Mar 24 17:32:26 raspberrypi seqgen2x: Processed Image Save to File release 43 @ sec=9, msec=140
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 86 @ sec=9, msec=140
Mar 24 17:32:26 raspberrypi seqgen2x: Difference Image Proc release 43 @ sec=9, msec=140
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 86 @ sec=9, msec=140
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 517 @ sec=9, msec=157
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 518 @ sec=9, msec=174
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 259 @ sec=9, msec=174
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 519 @ sec=9, msec=191
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 520 @ sec=9, msec=207
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 260 @ sec=9, msec=207
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 521 @ sec=9, msec=224
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 522 @ sec=9, msec=241
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 261 @ sec=9, msec=241
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 87 @ sec=9, msec=241
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 87 @ sec=9, msec=241
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 87 @ sec=9, msec=241
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 523 @ sec=9, msec=258
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 524 @ sec=9, msec=275
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 262 @ sec=9, msec=275
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 525 @ sec=9, msec=291
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 526 @ sec=9, msec=308
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 263 @ sec=9, msec=308
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 527 @ sec=9, msec=325
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 528 @ sec=9, msec=342
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 88 @ sec=9, msec=342
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 264 @ sec=9, msec=342
Mar 24 17:32:26 raspberrypi seqgen2x: Processed Image Save to File release 44 @ sec=9, msec=342
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 88 @ sec=9, msec=342
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 88 @ sec=9, msec=342
Mar 24 17:32:26 raspberrypi seqgen2x: Difference Image Proc release 44 @ sec=9, msec=342
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 529 @ sec=9, msec=359
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 530 @ sec=9, msec=375
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 265 @ sec=9, msec=375
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 531 @ sec=9, msec=392
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 532 @ sec=9, msec=409
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 266 @ sec=9, msec=409
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 533 @ sec=9, msec=426
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 534 @ sec=9, msec=442
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 89 @ sec=9, msec=442
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 267 @ sec=9, msec=443
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 89 @ sec=9, msec=443
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 89 @ sec=9, msec=443
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 535 @ sec=9, msec=459
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 536 @ sec=9, msec=476
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 268 @ sec=9, msec=476
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 537 @ sec=9, msec=493
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 538 @ sec=9, msec=510
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 269 @ sec=9, msec=510
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 539 @ sec=9, msec=526
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 540 @ sec=9, msec=543
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 270 @ sec=9, msec=543
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 90 @ sec=9, msec=543
Mar 24 17:32:26 raspberrypi seqgen2x: Processed Image Save to File release 45 @ sec=9, msec=543
Mar 24 17:32:26 raspberrypi seqgen2x: Difference Image Proc release 45 @ sec=9, msec=543
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 90 @ sec=9, msec=543
Mar 24 17:32:26 raspberrypi seqgen2x: 1 Sec Tick Debug release 9 @ sec=9, msec=543
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 90 @ sec=9, msec=543
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 541 @ sec=9, msec=560
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 542 @ sec=9, msec=577
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 271 @ sec=9, msec=577
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 543 @ sec=9, msec=594
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 544 @ sec=9, msec=610
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 272 @ sec=9, msec=610
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 545 @ sec=9, msec=627
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 546 @ sec=9, msec=644
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 273 @ sec=9, msec=644
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 91 @ sec=9, msec=644
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 91 @ sec=9, msec=644
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 91 @ sec=9, msec=644
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 547 @ sec=9, msec=661
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 548 @ sec=9, msec=677
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 274 @ sec=9, msec=678
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 549 @ sec=9, msec=694
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 550 @ sec=9, msec=711
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 275 @ sec=9, msec=711
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 551 @ sec=9, msec=728
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 552 @ sec=9, msec=745
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 276 @ sec=9, msec=745
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 92 @ sec=9, msec=745
Mar 24 17:32:26 raspberrypi seqgen2x: Difference Image Proc release 46 @ sec=9, msec=745
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 92 @ sec=9, msec=745
Mar 24 17:32:26 raspberrypi seqgen2x: Processed Image Save to File release 46 @ sec=9, msec=745
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 92 @ sec=9, msec=745
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 553 @ sec=9, msec=761
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 554 @ sec=9, msec=778
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 277 @ sec=9, msec=778
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 555 @ sec=9, msec=795
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 556 @ sec=9, msec=812
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 278 @ sec=9, msec=812
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 557 @ sec=9, msec=828
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 558 @ sec=9, msec=845
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp with Image Analysis release 93 @ sec=9, msec=845
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 279 @ sec=9, msec=845
Mar 24 17:32:26 raspberrypi seqgen2x: Send Time-stamped Image to Remote release 93 @ sec=9, msec=845
Mar 24 17:32:26 raspberrypi seqgen2x: Time-stamp Image Save to File release 93 @ sec=9, msec=845
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 559 @ sec=9, msec=862
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 560 @ sec=9, msec=879
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 280 @ sec=9, msec=879
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 561 @ sec=9, msec=896
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 562 @ sec=9, msec=912
Mar 24 17:32:26 raspberrypi seqgen2x: Frame Sampler release 281 @ sec=9, msec=912
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 563 @ sec=9, msec=929
Mar 24 17:32:26 raspberrypi seqgen2x: Sequencer cycle 564 @ sec=9, msec=946
